ID,Timestamp,Name,Action,Duration,Day,Total Drinks
2702,10945,Q,Co,98,3,15
2703,10949,L,Co,105,3,37
2704,10951,U,Co,89,3,58
2705,10955,D,Co,97,3,42
2706,10955,B,Co,92,3,0
2707,10963,H,Co,92,3,61
2708,10963,I,Co,92,3,21
2709,10973,[,Co,88,3,36
2710,10975,F,Co,82,3,92
2711,10977,S,Co,85,3,23
2712,10985,C,Co,93,3,31
2713,10989,E,Co,91,3,0
2714,10991,O,Co,94,3,49
2715,10993,K,Co,87,3,0
2716,11001,\,Co,98,3,43
2717,11003,N,Co,83,3,60
2718,11009,W,Co,101,3,44
2719,11011,X,Co,87,3,58
2720,11015,Z,Co,83,3,0
2721,11019,M,Co,104,3,76
2722,11025,T,Co,79,3,19
2723,11029,R,Co,106,3,22
2724,11033,],Co,77,3,39
2725,11037,A,Co,111,3,59
2726,11039,^,Co,78,3,40
2727,11045,G,Co,103,3,54
2728,11045,L,Co,81,3,38
2729,11051,P,Co,109,3,69
2730,11055,J,Co,106,3,32
2731,11059,Y,Co,102,3,0
2732,11061,V,Co,90,3,75
2733,11063,Q,Co,99,3,15
2734,11065,B,Co,88,3,0
2735,11069,D,Co,99,3,43
2736,11073,H,Co,92,3,63
2737,11079,U,Co,107,3,61
2738,11083,[,Co,92,3,39
2739,11085,I,Co,103,3,22
2740,11087,S,Co,95,3,23
2741,11089,E,Co,88,3,0
2742,11093,O,Co,82,3,49
2743,11099,F,Co,100,3,96
2744,11101,N,Co,82,3,62
2745,11105,C,Co,102,3,32
2746,11109,K,Co,94,3,0
2747,11113,X,Co,83,3,62
2748,11117,\,Co,99,3,45
2749,11117,Z,Co,85,3,0
2750,11123,W,Co,98,3,45
2751,11125,R,Co,75,3,24
2752,11129,^,Co,74,3,40
2753,11131,M,Co,97,3,78
2754,11139,],Co,82,3,42
2755,11139,T,Co,99,3,21
2756,11153,L,Co,89,3,43
2757,11153,A,Co,94,3,64
2758,11167,G,Co,103,3,59
2759,11167,P,Co,99,3,74
2760,11171,Q,Co,93,3,15
2761,11173,J,Co,94,3,33
2762,11175,Y,Co,92,3,0
2763,11181,D,Co,90,3,44
2764,11185,V,Co,101,3,79
2765,11189,[,Co,90,3,41
2766,11189,B,Co,102,3,0
2767,11193,S,Co,86,3,23
2768,11197,E,Co,87,3,0
2769,11205,H,Co,108,3,69
2770,11205,O,Co,95,3,51
2771,11209,I,Co,106,3,22
2772,11215,N,Co,89,3,65
2773,11217,U,Co,113,3,63
2774,11219,Z,Co,88,3,0
2775,11225,F,Co,108,3,98
2776,11225,\,Co,89,3,46
2777,11231,C,Co,114,3,33
2778,11233,R,Co,89,3,26
2779,11235,K,Co,106,3,0
2780,11243,X,Co,110,3,64
2781,11249,M,Co,97,3,84
2782,11249,W,Co,112,3,46
2783,11259,],Co,98,3,45
2784,11259,^,Co,113,3,43
2785,11265,T,Co,109,3,22
2786,11269,L,Co,100,3,43
2787,11271,A,Co,96,3,68
2788,11279,G,Co,89,3,62
2789,11279,P,Co,91,3,76
2790,11285,Q,Co,96,3,16
2791,11285,D,Co,90,3,45
2792,11289,B,Co,81,3,0
2793,11293,J,Co,99,3,35
2794,11297,S,Co,87,3,25
2795,11297,Y,Co,101,3,0
2796,11305,O,Co,78,3,53
2797,11313,V,Co,109,3,85
2798,11317,N,Co,87,3,69
2799,11319,[,Co,111,3,42
2800,11323,I,Co,92,3,23
2801,11323,E,Co,100,3,0
2802,11327,Z,Co,89,3,0
2803,11331,H,Co,104,3,71
2804,11339,U,Co,101,3,65
2805,11341,F,Co,98,3,103
2806,11345,R,Co,96,3,26
2807,11347,\,Co,100,3,48
2808,11351,K,Co,99,3,0
2809,11357,X,Co,99,3,65
2810,11361,C,Co,104,3,39
2811,11361,],Co,82,3,45
2812,11367,W,Co,95,3,47
2813,11369,T,Co,88,3,24
2814,11375,M,Co,101,3,86
2815,11381,^,Co,101,3,44
2816,11383,A,Co,90,3,73
2817,11387,L,Co,95,3,44
2818,11387,G,Co,86,3,62
2819,11391,B,Co,82,3,0
2820,11393,P,Co,97,3,77
2821,11399,S,Co,85,3,27
2822,11401,Q,Co,99,3,18
2823,11407,O,Co,77,3,55
2824,11415,D,Co,107,3,50
2825,11417,V,Co,82,3,88
2826,11419,Y,Co,102,3,0
2827,11427,N,Co,86,3,72
2828,11427,J,Co,110,3,37
2829,11431,E,Co,84,3,0
2830,11431,[,Co,95,3,42
2831,11435,Z,Co,93,3,0
2832,11439,I,Co,93,3,23
2833,11441,H,Co,91,3,74
2834,11449,\,Co,85,3,51
2835,11453,K,Co,86,3,0
2836,11459,U,Co,102,3,72
2837,11465,],Co,84,3,49
2838,11469,C,Co,84,3,39
2839,11471,F,Co,112,3,107
2840,11481,R,Co,111,3,29
2841,11483,M,Co,90,3,91
2842,11491,X,Co,118,3,68
2843,11495,G,Co,92,3,66
2844,11499,T,Co,114,3,26
2845,11503,P,Co,92,3,79
2846,11507,B,Co,91,3,0
2847,11511,W,Co,119,3,51
2848,11515,Q,Co,95,3,20
2849,11515,^,Co,110,3,44
2850,11519,O,Co,97,3,55
2851,11521,A,Co,112,4,0
2852,11523,Y,Co,87,4,0
2853,11527,L,Co,116,4,0
2854,11531,S,Co,113,4,0
2855,11535,D,Co,96,4,0
2856,11541,V,Co,106,4,0
2857,11545,J,Co,96,4,0
2858,11549,N,Co,109,4,0
2859,11549,E,Co,99,4,0
2860,11553,Z,Co,104,4,0
2861,11559,I,Co,105,4,0
2862,11565,H,Co,104,4,0
2863,11573,\,Co,111,4,0
2864,11575,[,Co,119,4,0
2865,11579,K,Co,109,4,0
2866,11581,],Co,100,4,0
2867,11593,U,Co,114,4,0
2868,11603,C,Co,118,4,0
2869,11605,F,Co,114,4,0
2870,11609,R,Co,115,4,0
2871,11617,M,Co,120,4,0
2872,11617,X,Co,103,4,0
2873,11625,G,Co,112,4,0
2874,11629,P,Co,107,4,4
2875,11633,T,Co,113,4,2
2876,11633,B,Co,101,4,0
2877,11639,^,Co,105,4,1
2878,11643,Q,Co,109,4,3
2879,11647,Y,Co,106,4,0
2880,11651,W,Co,116,4,4
2881,11657,O,Co,118,4,1
2882,11659,A,Co,116,4,4
2883,11663,L,Co,113,4,1
2884,11663,S,Co,115,4,0
2885,11669,D,Co,114,4,1
2886,11673,J,Co,112,4,0
2887,11677,Z,Co,108,4,0
2888,11679,V,Co,124,4,6
2889,11683,E,Co,116,4,0
2890,11685,H,Co,104,4,2
2891,11689,N,Co,117,4,1
2892,11693,[,Co,102,4,2
2893,11697,I,Co,123,4,2
2894,11701,\,Co,107,4,2
2895,11701,K,Co,107,4,0
2896,11705,U,Co,93,4,0
2897,11713,],Co,117,4,4
2898,11713,C,Co,90,4,2
2899,11719,X,Co,81,4,1
2900,11725,F,Co,97,4,4
2901,11727,G,Co,81,4,2
2902,11735,P,Co,89,4,6
2903,11737,R,Co,104,4,4
2904,11739,T,Co,91,4,2
2905,11747,M,Co,108,4,3
2906,11749,Q,Co,89,4,6
2907,11751,B,Co,99,4,0
2908,11755,A,Co,75,4,5
2909,11759,^,Co,102,4,3
2910,11761,L,Co,75,4,2
2911,11763,Y,Co,101,4,0
2912,11767,J,Co,73,4,1
2913,11771,W,Co,101,4,6
2914,11771,Z,Co,74,4,0
2915,11775,S,Co,98,4,0
2916,11779,H,Co,76,4,4
2917,11781,O,Co,103,4,2
2918,11791,D,Co,97,4,4
2919,11793,N,Co,83,4,6
2920,11803,V,Co,107,4,10
2921,11803,[,Co,89,4,5
2922,11807,E,Co,102,4,0
2923,11807,K,Co,92,4,0
2924,11811,\,Co,91,4,2
2925,11813,I,Co,99,4,3
2926,11817,C,Co,88,4,3
2927,11821,X,Co,86,4,1
2928,11825,U,Co,101,4,4
2929,11829,F,Co,85,4,6
2930,11833,],Co,100,4,6
2931,11839,P,Co,81,4,9
2932,11841,G,Co,94,4,4
2933,11845,T,Co,87,4,3
2934,11849,R,Co,98,4,6
2935,11849,B,Co,80,4,0
2936,11855,L,Co,80,4,3
2937,11859,M,Co,97,4,6
2938,11859,Y,Co,78,4,0
2939,11863,Z,Co,75,4,0
2940,11865,Q,Co,94,4,7
2941,11869,S,Co,75,4,1
2942,11877,^,Co,101,4,7
2943,11885,O,Co,83,4,8
2944,11893,A,Co,115,4,11
2945,11899,N,Co,88,4,11
2946,11903,J,Co,115,4,4
2947,11909,W,Co,119,4,7
2948,11911,V,Co,89,4,14
2949,11915,K,Co,93,4,0
2950,11927,H,Co,133,4,11
2951,11927,\,Co,95,4,6
2952,11933,D,Co,125,4,5
2953,11937,[,Co,111,4,5
2954,11939,C,Co,103,4,7
2955,11941,E,Co,108,4,0
2956,11947,U,Co,104,4,6
2957,11947,I,Co,114,4,4
2958,11953,F,Co,103,4,7
2959,11957,X,Co,116,4,4
2960,11965,G,Co,106,4,8
2961,11969,],Co,116,4,10
2962,11973,P,Co,111,4,11
2963,11973,T,Co,111,4,3
2964,11983,R,Co,121,4,9
2965,11985,L,Co,109,4,7
2966,11987,B,Co,117,4,0
2967,11989,Y,Co,112,4,0
2968,11993,Z,Co,106,4,0
2969,11995,M,Co,116,4,8
2970,11997,^,Co,106,4,7
2971,11999,Q,Co,113,4,7
2972,12003,S,Co,114,4,1
2973,12011,O,Co,105,4,13
2974,12011,A,Co,98,4,13
2975,12019,N,Co,100,4,13
2976,12021,J,Co,96,4,7
2977,12027,W,Co,102,4,9
2978,12031,V,Co,101,4,17
2979,12031,K,Co,100,4,0
2980,12037,\,Co,98,4,7
2981,12037,D,Co,83,4,6
2982,12043,I,Co,83,4,5
2983,12047,H,Co,100,4,14
2984,12047,E,Co,82,4,0
2985,12051,[,Co,96,4,5
2986,12061,X,Co,85,4,9
2987,12063,C,Co,105,4,11
2988,12071,U,Co,110,4,8
2989,12075,],Co,90,4,15
2990,12083,P,Co,88,4,13
2991,12085,F,Co,116,4,12
2992,12087,B,Co,85,4,0
2993,12095,L,Co,91,4,9
2994,12099,G,Co,114,4,13
2995,12099,Z,Co,87,4,0
2996,12105,T,Co,113,4,4
2997,12105,Q,Co,87,4,8
2998,12111,S,Co,85,4,2
2999,12117,R,Co,121,4,13
3000,12121,Y,Co,116,4,0
3001,12125,A,Co,95,4,18
3002,12131,J,Co,91,4,8
3003,12133,M,Co,120,4,12
3004,12139,W,Co,94,4,11
3005,12139,^,Co,118,4,8
3006,12151,O,Co,125,4,17
3007,12157,V,Co,110,4,24
3008,12161,N,Co,119,4,16
3009,12165,K,Co,118,4,0
3010,12167,D,Co,113,4,9
3011,12171,\,Co,117,4,8
3012,12171,I,Co,107,4,5
3013,12177,X,Co,100,4,10
3014,12183,C,Co,105,4,12
3015,12187,H,Co,124,4,20
3016,12193,U,Co,98,4,11
3017,12193,[,Co,122,4,6
3018,12197,E,Co,124,4,0
3019,12203,P,Co,101,4,14
3020,12205,],Co,107,4,19
3021,12207,B,Co,97,4,0
3022,12215,G,Co,96,4,15
3023,12217,F,Co,110,4,16
3024,12221,T,Co,94,4,5
3025,12227,L,Co,113,4,12
3026,12229,S,Co,100,4,4
3027,12231,Z,Co,111,4,0
3028,12237,R,Co,98,4,15
3029,12237,Q,Co,110,4,9
3030,12241,Y,Co,104,4,0
3031,12245,J,Co,93,4,10
3032,12251,A,Co,101,4,21
3033,12255,W,Co,101,4,14
3034,12261,O,Co,90,4,18
3035,12267,^,Co,113,4,14
3036,12269,V,Co,95,4,26
3037,12275,M,Co,116,4,14
3038,12277,\,Co,85,4,10
3039,12281,I,Co,89,4,5
3040,12283,N,Co,102,4,18
3041,12285,C,Co,88,4,12
3042,12287,D,Co,104,4,9
3043,12291,K,Co,107,4,0
3044,12299,H,Co,95,4,25
3045,12303,X,Co,109,4,14
3046,12307,[,Co,96,4,8
3047,12307,E,Co,93,4,0
3048,12313,P,Co,93,4,15
3049,12317,U,Co,101,4,14
3050,12321,G,Co,85,4,17
3051,12323,],Co,99,4,20
3052,12327,T,Co,89,4,6
3053,12327,B,Co,97,4,0
3054,12331,Z,Co,85,4,0
3055,12335,F,Co,96,4,18
3056,12337,S,Co,86,4,5
3057,12341,L,Co,91,4,13
3058,12345,R,Co,94,4,17
3059,12345,Y,Co,85,4,0
3060,12349,Q,Co,86,4,9
3061,12359,A,Co,86,4,26
3062,12361,J,Co,97,4,14
3063,12371,W,Co,96,4,18
3064,12375,^,Co,87,4,14
3065,12377,V,Co,95,4,32
3066,12379,M,Co,85,4,14
3067,12385,O,Co,102,4,20
3068,12391,\,Co,97,4,11
3069,12393,N,Co,94,4,23
3070,12399,I,Co,100,4,7
3071,12403,D,Co,98,4,12
3072,12405,C,Co,103,4,13
3073,12407,K,Co,101,4,0
3074,12413,X,Co,92,4,16
3075,12415,H,Co,100,4,27
3076,12419,[,Co,96,4,9
3077,12419,E,Co,93,4,0
3078,12431,G,Co,91,4,21
3079,12433,P,Co,102,4,20
3080,12441,U,Co,100,4,16
3081,12445,],Co,103,4,25
3082,12445,T,Co,102,4,6
3083,12449,B,Co,105,4,0
3084,12449,Z,Co,102,4,0
3085,12453,S,Co,100,4,5
3086,12459,L,Co,104,4,16
3087,12461,F,Co,104,4,20
3088,12463,R,Co,97,4,17
3089,12467,Y,Co,97,4,0
3090,12471,Q,Co,102,4,12
3091,12473,J,Co,93,4,15
3092,12481,A,Co,101,4,28
3093,12483,V,Co,93,4,36
3094,12493,W,Co,100,4,21
3095,12497,M,Co,102,4,20
3096,12499,^,Co,103,4,15
3097,12503,N,Co,96,4,24
3098,12511,\,Co,100,4,13
3099,12513,O,Co,104,4,25
3100,12517,I,Co,97,4,8
3101,12525,C,Co,97,4,15
3102,12527,D,Co,108,4,17
3103,12531,K,Co,109,4,0
3104,12535,H,Co,104,4,30
3105,12539,X,Co,109,4,18
3106,12539,E,Co,99,4,0
3107,12543,[,Co,109,4,9
3108,12553,],Co,91,4,30
3109,12553,G,Co,105,4,24
3110,12561,P,Co,106,4,22
3111,12565,T,Co,107,4,6
3112,12569,B,Co,104,4,0
3113,12573,U,Co,109,4,24
3114,12577,L,Co,102,4,18
3115,12577,Z,Co,108,4,0
3116,12581,Y,Co,90,4,0
3117,12583,S,Co,109,4,6
3118,12585,Q,Co,94,4,12
3119,12591,J,Co,98,4,16
3120,12599,F,Co,124,4,26
3121,12605,A,Co,104,4,33
3122,12609,R,Co,128,4,20
3123,12613,N,Co,92,4,26
3124,12619,\,Co,87,4,14
3125,12623,V,Co,127,4,41
3126,12627,I,Co,93,4,10
3127,12631,^,Co,117,4,17
3128,12631,C,Co,85,4,15
3129,12639,W,Co,124,4,23
3130,12647,X,Co,95,4,24
3131,12647,M,Co,128,4,22
3132,12651,E,Co,90,4,0
3133,12653,O,Co,124,4,26
3134,12661,[,Co,100,4,12
3135,12661,D,Co,117,4,19
3136,12665,K,Co,118,4,0
3137,12675,G,Co,103,4,29
3138,12677,H,Co,120,4,34
3139,12683,],Co,108,4,31
3140,12687,P,Co,106,4,26
3141,12687,T,Co,104,4,6
3142,12691,B,Co,103,4,0
3143,12697,L,Co,103,4,21
3144,12705,Q,Co,103,4,14
3145,12707,U,Co,115,4,30
3146,12711,S,Co,109,4,7
3147,12711,Z,Co,117,4,0
3148,12715,Y,Co,118,4,0
3149,12725,R,Co,98,4,25
3150,12725,J,Co,117,4,19
3151,12735,F,Co,115,4,29
3152,12737,\,Co,106,4,18
3153,12745,V,Co,99,4,43
3154,12751,A,Co,129,4,39
3155,12751,^,Co,96,4,18
3156,12759,W,Co,102,4,25
3157,12763,N,Co,132,4,30
3158,12771,X,Co,104,4,28
3159,12771,C,Co,123,4,17
3160,12777,I,Co,125,4,11
3161,12783,O,Co,110,4,30
3162,12789,M,Co,130,4,26
3163,12793,D,Co,116,4,22
3164,12793,E,Co,120,4,0
3165,12797,K,Co,116,4,0
3166,12797,[,Co,117,4,12
3167,12807,H,Co,106,4,37
3168,12809,G,Co,118,4,33
3169,12813,T,Co,111,4,7
3170,12815,],Co,113,4,32
3171,12819,B,Co,106,4,0
3172,12825,P,Co,118,4,30
3173,12825,L,Co,109,4,22
3174,12829,Q,Co,111,4,14
3175,12829,Z,Co,103,4,0
3176,12835,S,Co,107,4,8
3177,12837,U,Co,110,4,32
3178,12841,Y,Co,104,4,0
3179,12845,R,Co,95,4,28
3180,12849,J,Co,101,4,21
3181,12851,\,Co,97,4,19
3182,12855,^,Co,85,4,18
3183,12865,W,Co,89,4,28
3184,12871,F,Co,118,4,38
3185,12871,X,Co,78,4,29
3186,12881,V,Co,113,4,46
3187,12883,O,Co,88,4,34
3188,12887,I,Co,91,4,11
3189,12891,A,Co,118,4,42
3190,12891,E,Co,81,4,0
3191,12901,N,Co,125,4,33
3192,12901,[,Co,84,4,15
3193,12907,C,Co,111,4,18
3194,12907,H,Co,88,4,38
3195,12917,G,Co,90,4,36
3196,12921,M,Co,117,4,31
3197,12923,T,Co,90,4,8
3198,12927,D,Co,111,4,23
3199,12927,Q,Co,82,4,14
3200,12931,K,Co,109,4,0
3201,12933,L,Co,86,4,23
3202,12939,],Co,109,4,34
3203,12943,B,Co,105,4,0
3204,12951,U,Co,97,4,39
3205,12955,Y,Co,98,4,0
3206,12957,P,Co,115,4,35
3207,12961,Z,Co,113,4,0
3208,12963,R,Co,101,4,30
3209,12971,S,Co,111,4,11
3210,12971,\,Co,104,4,21
3211,12977,^,Co,106,4,19
3212,12979,J,Co,116,4,23
3213,12987,W,Co,99,4,30
3214,12993,X,Co,106,4,35
3215,13001,F,Co,109,4,40
3216,13005,V,Co,102,4,53
3217,13011,O,Co,107,4,37
3218,13013,I,Co,104,4,13
3219,13017,A,Co,107,4,43
3220,13017,E,Co,105,4,0
3221,13023,[,Co,102,4,16
3222,13031,N,Co,112,4,38
3223,13037,G,Co,103,4,41
3224,13043,T,Co,105,4,9
3225,13045,H,Co,122,4,43
3226,13049,Q,Co,109,4,15
3227,13053,C,Co,127,4,20
3228,13057,D,Co,114,4,25
3229,13061,K,Co,111,4,0
3230,13065,Y,Co,95,4,0
3231,13067,M,Co,132,4,36
3232,13073,L,Co,127,4,24
3233,13075,P,Co,101,4,38
3234,13079,R,Co,92,4,30
3235,13085,^,Co,93,4,20
3236,13087,],Co,130,4,39
3237,13091,J,Co,93,4,24
3238,13091,B,Co,123,4,0
3239,13097,X,Co,88,4,36
3240,13099,U,Co,127,4,41
3241,13103,Z,Co,126,4,0
3242,13107,V,Co,82,4,56
3243,13111,S,Co,116,4,13
3244,13111,I,Co,78,4,13
3245,13117,\,Co,120,4,22
3246,13125,A,Co,85,4,48
3247,13125,W,Co,124,4,32
3248,13131,[,Co,87,4,17
3249,13139,T,Co,81,4,11
3250,13141,F,Co,124,4,46
3251,13143,G,Co,82,4,41
3252,13149,O,Co,116,4,39
3253,13151,H,Co,87,4,45
3254,13153,E,Co,120,4,0
3255,13159,D,Co,82,4,27
3256,13159,N,Co,112,4,39
3257,13163,Y,Co,83,4,0
3258,13167,C,Co,97,4,22
3259,13167,K,Co,83,4,0
3260,13171,Q,Co,97,4,15
3261,13173,L,Co,81,4,25
3262,13183,M,Co,95,4,40
3263,13183,P,Co,88,4,41
3264,13187,R,Co,92,4,30
3265,13193,],Co,85,4,42
3266,13195,^,Co,88,4,22
3267,13199,B,Co,90,4,0
3268,13207,U,Co,88,4,46
3269,13213,V,Co,90,4,57
3270,13217,I,Co,90,4,13
3271,13221,J,Co,110,4,33
3272,13229,S,Co,98,4,17
3273,13229,X,Co,108,4,38
3274,13233,Z,Co,108,4,0
3275,13237,W,Co,98,4,34
3276,13245,\,Co,112,4,26
3277,13251,A,Co,104,4,53
3278,13255,[,Co,108,4,20
3279,13261,T,Co,106,4,12
3280,13269,F,Co,108,4,53
3281,13271,O,Co,105,4,42
3282,13275,E,Co,98,4,0
3283,13279,G,Co,113,4,44
3284,13285,D,Co,107,4,30
3285,13289,Y,Co,103,4,0
3286,13291,H,Co,118,4,49
3287,13293,K,Co,105,4,0
3288,13301,N,Co,124,4,42
3289,13301,L,Co,109,4,27
3290,13305,C,Co,119,4,22
3291,13311,Q,Co,125,4,16
3292,13313,P,Co,111,4,45
3293,13319,R,Co,114,4,31
3294,13323,M,Co,119,4,44
3295,13329,U,Co,108,4,49
3296,13331,^,Co,121,4,24
3297,13341,],Co,130,4,45
3298,13343,J,Co,110,4,38
3299,13345,B,Co,128,4,0
3300,13347,I,Co,113,4,13
3301,13351,Z,Co,97,4,0
3302,13357,V,Co,131,4,61
3303,13357,W,Co,100,4,35
3304,13361,\,Co,94,4,26
3305,13365,S,Co,117,4,19
3306,13367,[,Co,95,4,21
3307,13371,T,Co,84,4,12
3308,13375,E,Co,86,4,0
3309,13383,G,Co,88,4,46
3310,13385,X,Co,134,4,46
3311,13391,D,Co,88,4,32
3312,13395,A,Co,128,4,56
3313,13395,K,Co,82,4,0
3314,13401,C,Co,80,4,23
3315,13403,F,Co,114,4,55
3316,13413,P,Co,80,4,49
3317,13413,O,Co,117,4,45
3318,13417,Y,Co,108,4,0
3319,13425,M,Co,82,4,48
3320,13425,H,Co,115,4,51
3321,13435,^,Co,85,4,27
3322,13437,N,Co,115,4,46
3323,13443,J,Co,81,4,40
3324,13445,L,Co,120,4,29
3325,13453,],Co,91,4,48
3326,13453,Q,Co,120,4,18
3327,13457,B,Co,94,4,0
3328,13461,R,Co,120,4,33
3329,13461,Z,Co,90,4,0
3330,13465,U,Co,118,4,49
3331,13469,I,Co,102,4,13
3332,13475,V,Co,103,4,66
3333,13475,W,Co,101,4,36
3334,13481,\,Co,105,4,27
3335,13481,T,Co,89,4,13
3336,13485,E,Co,90,4,0
3337,13487,S,Co,100,4,20
3338,13495,[,Co,104,4,23
3339,13497,D,Co,91,4,36
3340,13501,K,Co,89,4,0
3341,13505,X,Co,107,4,49
3342,13509,C,Co,88,4,25
3343,13519,G,Co,116,4,51
3344,13533,P,Co,103,4,59
3345,13533,A,Co,123,4,61
3346,13547,M,Co,102,4,53
3347,13555,H,Co,109,4,53
3348,13557,F,Co,134,4,65
3349,13563,O,Co,131,4,46
3350,13567,^,Co,110,4,31
3351,13567,Y,Co,132,4,0
3352,13575,N,Co,122,4,48
3353,13577,],Co,107,4,51
3354,13581,J,Co,123,4,41
3355,13581,L,Co,110,4,29
3356,13585,B,Co,109,4,0
3357,13591,Q,Co,119,4,21
3358,13591,R,Co,107,4,34
3359,13595,Z,Co,114,4,0
3360,13599,I,Co,108,4,15
3361,13605,U,Co,117,4,52
3362,13607,V,Co,109,4,68
3363,13613,T,Co,113,4,14
3364,13617,W,Co,123,4,40
3365,13617,E,Co,113,4,0
3366,13621,\,Co,122,4,27
3367,13623,[,Co,110,4,24
3368,13627,S,Co,120,4,21
3369,13633,C,Co,109,4,28
3370,13635,D,Co,119,4,38
3371,13639,K,Co,117,4,0
3372,13643,G,Co,98,4,54
3373,13651,X,Co,125,4,53
3374,13655,A,Co,98,4,61
3375,13657,P,Co,106,4,64
3376,13671,H,Co,98,4,59
3377,13671,M,Co,109,4,58
3378,13683,O,Co,97,4,50
3379,13685,F,Co,109,4,70
3380,13687,Y,Co,101,4,0
3381,13693,^,Co,105,4,33
3382,13697,],Co,108,4,54
3383,13705,L,Co,106,4,31
3384,13707,N,Co,111,4,53
3385,13711,Q,Co,101,4,22
3386,13715,J,Co,115,4,43
3387,13715,Z,Co,105,4,0
3388,13719,B,Co,114,4,0
3389,13719,I,Co,100,4,15
3390,13729,R,Co,118,4,37
3391,13735,V,Co,111,4,74
3392,13739,U,Co,117,4,55
3393,13743,T,Co,105,4,14
3394,13747,W,Co,114,4,44
3395,13747,E,Co,109,4,0
3396,13753,\,Co,113,4,28
3397,13755,S,Co,112,4,23
3398,13759,D,Co,102,4,39
3399,13761,[,Co,117,4,25
3400,13765,C,Co,107,4,29
3401,13769,K,Co,104,4,0
3402,13777,G,Co,114,4,60
3403,13777,P,Co,105,4,66
3404,13781,H,Co,90,4,59
3405,13785,Y,Co,78,4,0
3406,13793,X,Co,124,4,59
3407,13793,],Co,74,4,56
3408,13799,N,Co,70,4,54
3409,13803,A,Co,123,4,64
3410,13809,J,Co,79,4,46
3411,13813,B,Co,75,4,0
3412,13817,I,Co,77,4,15
3413,13823,M,Co,134,4,66
3414,13823,R,Co,78,4,38
3415,13835,O,Co,130,4,54
3416,13839,V,Co,79,4,80
3417,13843,E,Co,80,4,0
3418,13851,W,Co,86,4,46
3419,13853,F,Co,148,4,77
3420,13855,\,Co,84,4,28
3421,13863,^,Co,151,4,36
3422,13865,D,Co,87,4,42
3423,13869,L,Co,140,4,32
3424,13869,K,Co,85,4,0
3425,13873,C,Co,88,4,29
3426,13875,Q,Co,141,4,23
3427,13879,Z,Co,141,4,0
3428,13883,H,Co,88,4,62
3429,13885,U,Co,125,4,56
3430,13889,T,Co,126,4,14
3431,13897,P,Co,96,4,71
3432,13897,S,Co,120,4,25
3433,13903,X,Co,93,4,60
3434,13903,[,Co,125,4,26
3435,13911,],Co,95,4,58
3436,13913,G,Co,116,4,63
3437,13917,Y,Co,106,4,0
3438,13921,B,Co,94,4,0
3439,13923,N,Co,102,4,58
3440,13931,J,Co,97,4,49
3441,13937,A,Co,114,4,69
3442,13937,M,Co,96,4,67
3443,13943,I,Co,111,4,16
3444,13943,V,Co,79,4,81
3445,13951,F,Co,73,4,79
3446,13953,R,Co,114,4,41
3447,13957,^,Co,76,4,37
3448,13965,O,Co,115,4,58
3449,13967,L,Co,74,4,35
3450,13969,E,Co,112,4,0
3451,13975,C,Co,82,4,31
3452,13975,\,Co,107,4,29
3453,13981,W,Co,107,4,47
3454,13985,Q,Co,92,4,26
3455,13985,K,Co,104,4,0
3456,13989,Z,Co,87,4,0
3457,13995,D,Co,111,4,45
3458,13997,P,Co,85,4,73
3459,14001,S,Co,87,4,25
3460,14009,H,Co,109,4,67
3461,14011,[,Co,88,4,29
3462,14019,U,Co,108,4,59
3463,14023,T,Co,112,4,14
3464,14029,],Co,100,4,65
3465,14033,X,Co,110,4,63
3466,14037,Y,Co,101,4,0
3467,14043,G,Co,111,4,68
3468,14045,N,Co,101,4,60
3469,14047,B,Co,108,4,0
3470,14057,J,Co,102,4,52
3471,14061,M,Co,106,4,73
3472,14065,A,Co,107,4,71
3473,14069,I,Co,103,4,18
3474,14081,F,Co,108,4,83
3475,14085,V,Co,116,4,89
3476,14089,^,Co,112,4,39
3477,14097,R,Co,122,4,45
3478,14097,L,Co,115,4,37
3479,14101,E,Co,115,4,0
3480,14107,O,Co,124,4,61
3481,14109,W,Co,105,4,49
3482,14111,C,Co,118,4,31
3483,14113,Q,Co,108,4,26
3484,14117,\,Co,123,4,30
3485,14121,K,Co,119,4,0
3486,14123,S,Co,105,4,28
3487,14125,Z,Co,121,4,0
3488,14133,D,Co,121,4,47
3489,14137,P,Co,115,4,78
3490,14141,[,Co,107,4,31
3491,14145,H,Co,117,4,69
3492,14149,T,Co,109,4,14
3493,14155,X,Co,105,4,64
3494,14157,U,Co,113,4,65
3495,14165,],Co,112,4,67
3496,14169,Y,Co,111,4,0
3497,14171,G,Co,110,4,74
3498,14175,N,Co,111,4,61
3499,14175,B,Co,112,4,0
3500,14187,A,Co,105,4,75
3501,14191,M,Co,111,4,79
3502,14191,I,Co,105,4,18
3503,14201,J,Co,120,4,55
3504,14205,V,Co,98,4,94
3505,14209,E,Co,93,4,0
3506,14211,F,Co,114,4,86
3507,14215,^,Co,112,4,39
3508,14217,W,Co,88,4,51
3509,14221,L,Co,107,4,38
3510,14223,O,Co,93,4,62
3511,14231,C,Co,94,4,33
3512,14233,R,Co,117,4,49
3513,14237,\,Co,95,4,31
3514,14237,Q,Co,106,4,26
3515,14241,K,Co,97,4,0
3516,14241,Z,Co,98,4,0
3517,14245,S,Co,99,4,28
3518,14249,[,Co,87,4,33
3519,14255,T,Co,88,4,15
